upload_month,date,region,division,location,service_line,lead_source,inquiry_count,tour_count,conversion_count,conversion_rate,days_to_tour,days_to_move_in
2026-05,2026-05-31,"","",Logansport SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Logansport SL,AL,WEB-Google Search,1,2,0,0,0,0
2026-05,2026-05-31,"","",Louisville ES SL,AL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville ES SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville ES SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville ES SL,AL/MC,RE-Sister Community,1,0,4,80,0,0
2026-05,2026-05-31,"","",Louisville ES SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,AD-Community Sign,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,RE-Assisted living,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,RE-Current Lead,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,RE-Friends/Family,2,0,1,50,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,RE-Hospice,2,0,2,100,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,RE-Hospital,47,0,35,74.47,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,RE-Sister Community,13,0,10,76.92,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,RE - Independent Living,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,RE-Assisted living,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,RE-Resident,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,WEB - Referral,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,WEB-Google Search,5,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville FH SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS HC,HC,AD-Community Sign,2,0,1,50,0,0
2026-05,2026-05-31,"","",Louisville FS HC,HC,RE-Hospice,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS HC,HC,RE-Hospital,58,0,23,39.66,0,0
2026-05,2026-05-31,"","",Louisville FS HC,HC,RE-Sister Community,17,0,10,58.82,0,0
2026-05,2026-05-31,"","",Louisville FS HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS HC,HC/MC,RE-Hospital,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL,WEB-Google Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL/MC,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL/MC,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL/MC,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,VIL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,VIL,WEB-Google Business Profile,2,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,VIL,WEB-Google Paid,2,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,VIL,WEB-Google Search,3,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville FS SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville GR HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville GR HC,HC,RE-Hospital,79,0,29,36.71,0,0
2026-05,2026-05-31,"","",Louisville GR HC,HC,RE-Sister Community,7,0,1,14.29,0,0
2026-05,2026-05-31,"","",Louisville GR HC,HC,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville GR SL,AL,RE-Resident,0,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville GR SL,AL,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville GR SL,AL,WEB-Google Paid,2,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville GR SL,AL,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville GR SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC,RE-Employee,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC,RE-Hospital,80,0,21,26.25,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC,RE-Sister Community,2,0,1,50,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC,WEB-Google Paid,8,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC,WEB-Organic Search,2,0,1,50,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC/MC,RE-Assisted living,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville PT HC,HC/MC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville SB HC,HC,RE-Hospital,35,0,29,82.86,0,0
2026-05,2026-05-31,"","",Louisville SB HC,HC,RE-Sister Community,2,0,1,50,0,0
2026-05,2026-05-31,"","",Louisville SB HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB HC,HC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB HC,HC/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL,RE-Friends/Family,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL,RE-Sister Community,2,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL,WEB-Google Paid,4,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL,WEB-Google Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,AL/MC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,SL,RE-Employee,0,2,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,SL,RE-Sister Community,1,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,SL,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville SB SL,VIL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP HC,HC,RE-Friends/Family,8,0,7,87.5,0,0
2026-05,2026-05-31,"","",Louisville WP HC,HC,RE-Hospital,40,0,29,72.5,0,0
2026-05,2026-05-31,"","",Louisville WP SL,AL,RE-Friends/Family,0,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville WP SL,AL,RE-Sister Community,4,0,2,33.33,0,0
2026-05,2026-05-31,"","",Louisville WP SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP SL,AL,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP SL,SL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP SL,VIL,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP SL,VIL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WP SL,VIL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS HC,HC,AD-Online Ad,1,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville WS HC,HC,RE-Hospital,31,0,30,96.77,0,0
2026-05,2026-05-31,"","",Louisville WS HC,HC,RE-Sister Community,9,0,6,66.67,0,0
2026-05,2026-05-31,"","",Louisville WS HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,RE-Agency,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,RE-Third Party Referral,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,Roobrik,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB - Referral,0,0,1,100,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB-Facebook,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB-Google Business Profile,2,2,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB-Google Search,3,3,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL/MC,RE-Agency,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL/MC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,SL,RE-Resident,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,SL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,SL,WEB-Google Business Profile,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,SL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,SL,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,SL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,VIL,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,VIL,RE-Agency,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,VIL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,VIL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Louisville WS SL,VIL,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,RE-Friends/Family,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,RE-Hospital,3,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,RE-Medical Professional,58,0,9,15.52,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,RE-Sister Community,4,0,1,25,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell HC,HC,WEB-Organic Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,AL,RE-Friends/Family,2,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,AL,WEB-Google Paid,2,1,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,AL/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,AL/MC,WEB-Google Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,AL/MC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,VIL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Lowell SL,VIL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb HC,HC,RE-Hospital,753,0,67,8.9,0,0
2026-05,2026-05-31,"","",Macomb HC,HC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb HC,HC,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb HC,HC,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,AD-Community Sign,1,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,RE-Sister Community,2,1,1,25,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,WEB-Bing Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,WEB-Facebook,1,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,WEB-Google Search,5,1,0,0,0,0
2026-05,2026-05-31,"","",Macomb SL,AL,WEB-Organic Search,5,1,1,14.29,0,0
2026-05,2026-05-31,"","",Macomb SL,AL/MC,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Macomb SL,AL/MC,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Madison HC,HC,RE-Employee,1,0,1,100,0,0
2026-05,2026-05-31,"","",Madison HC,HC,RE-Financial,1,0,0,0,0,0
2026-05,2026-05-31,"","",Madison HC,HC,RE-Friends/Family,8,0,5,62.5,0,0
2026-05,2026-05-31,"","",Madison HC,HC,RE-Medical Professional,3,0,2,66.67,0,0
2026-05,2026-05-31,"","",Madison HC,HC,RE-Sister Community,4,0,2,50,0,0
2026-05,2026-05-31,"","",Madison HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Madison SL,AL,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Madison SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Madison SL,AL,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Madison SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Madison SL,SL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Madison SL,SL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,AL,"",1,0,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,AL,AD-Online Ad,1,0,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,AL,RE-Agency,1,0,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,AL,RE-Hospital,0,0,1,100,0,0
2026-05,2026-05-31,"","",Marion SL,AL/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,SL,WEB-Bing Business Profile,2,0,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,VIL,RE-Friends/Family,1,1,0,0,0,0
2026-05,2026-05-31,"","",Marion SL,VIL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,AD-Community Sign,4,0,3,75,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,RE-Home Health,1,0,1,100,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,RE-Hospital,49,0,11,22.45,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,RE-Sister Community,13,0,7,53.85,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township HC,HC,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL,RE-Hospital,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL,WEB-Bing Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL,WEB-Google Business Profile,0,1,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL,WEB-Google Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,SL,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,SL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,SL,WEB-Google Paid,4,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,SL,WEB-Google Search,4,0,1,20,0,0
2026-05,2026-05-31,"","",Miami Township SL,SL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miami Township SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Miamisburg HC,HC,"",1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova HC,HC,RE-Employee,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova HC,HC,RE-Hospital,177,0,29,16.38,0,0
2026-05,2026-05-31,"","",Monclova HC,HC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",Monclova SL,AL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,AL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,AL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,AL/MC,RE-Competitor,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,AL/MC,WEB-Google Paid,2,3,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,AL/MC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,SL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,VIL,WEB-Facebook,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,VIL,WEB-Google Business Profile,1,1,0,0,0,0
2026-05,2026-05-31,"","",Monclova SL,VIL,WEB-Google Paid,0,2,0,0,0,0
2026-05,2026-05-31,"","",Monticello HC,HC,RE-Hospital,19,0,9,47.37,0,0
2026-05,2026-05-31,"","",Monticello HC,HC,RE-Sister Community,13,0,9,69.23,0,0
2026-05,2026-05-31,"","",Monticello HC,HC,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monticello SL,AL,RE-Sister Community,0,0,1,100,0,0
2026-05,2026-05-31,"","",Monticello SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Monticello SL,AL/MC,WEB-Organic Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Mooresville HC,HC,RE-Hospital,66,0,24,36.36,0,0
2026-05,2026-05-31,"","",Mooresville HC,HC,RE-Sister Community,2,0,2,100,0,0
2026-05,2026-05-31,"","",Mooresville HC,HC,WEB - Referral,1,0,1,100,0,0
2026-05,2026-05-31,"","",Mooresville HC,HC,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Mooresville SL,AL,RE-Sister Community,0,2,0,0,0,0
2026-05,2026-05-31,"","",Mooresville SL,AL,WEB-Bing Search,1,1,0,0,0,0
2026-05,2026-05-31,"","",Mooresville SL,AL,WEB-Facebook Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Mooresville SL,AL,WEB-Google Paid,6,0,0,0,0,0
2026-05,2026-05-31,"","",Mooresville SL,VIL,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,RE-Hospice,1,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,RE-Hospital,3,0,3,100,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,RE-Medical Professional,1,0,1,100,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,RE-Sister Community,3,0,1,33.33,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,RE-Third Party Referral,26,0,25,96.15,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC/MC,RE-Nursing home,1,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington HC,HC/MC,RE-Sister Community,2,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL,RE-Friends/Family,1,0,2,66.67,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL,RE-Sister Community,1,0,2,66.67,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL,WEB-Organic Search,2,1,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL/MC,RE-Friends/Family,1,0,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL/MC,RE-Resident,0,1,0,0,0,0
2026-05,2026-05-31,"","",Mt. Washington SL,AL/MC,RE-Sister Community,1,1,4,66.67,0,0
2026-05,2026-05-31,"","",Muncie HC,HC,RE-Hospital,87,0,25,28.74,0,0
2026-05,2026-05-31,"","",Muncie HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL,AD-Online Ad,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL,RE-Friends/Family,0,2,1,33.33,0,0
2026-05,2026-05-31,"","",Muncie SL,AL,RE-Sister Community,0,1,2,66.67,0,0
2026-05,2026-05-31,"","",Muncie SL,AL,WEB-Google Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL/MC,RE-Friends/Family,1,2,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL/MC,RE-Sister Community,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL/MC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL/MC,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,AL/MC,WEB-Organic Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,VIL,RE-Friends/Family,0,2,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,VIL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,VIL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,VIL,WEB-Google Search,2,0,0,0,0,0
2026-05,2026-05-31,"","",Muncie SL,VIL,WEB-Organic Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon HC,HC,RE-Current Lead,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon HC,HC,RE-Friends/Family,6,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon HC,HC,RE-Hospice,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon HC,HC,RE-Hospital,88,0,1,1.14,0,0
2026-05,2026-05-31,"","",Muskegon HC,HC,RE-Sister Community,7,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon HC,HC,WEB-Google Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,AD-Billboard,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,RE-Friends/Family,0,2,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,RE-Nursing home,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,WE-Online Directory,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,WEB-Facebook Paid,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,WEB-Google Business Profile,3,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,WEB-Google Paid,2,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,WEB-Google Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL,WEB-Organic Search,5,1,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL/MC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,AL/MC,WEB-Google Business Profile,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,AD-Community Sign,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,RE-Friends/Family,1,2,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,RE-Sister Community,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,WEB-Facebook Paid,1,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,WEB-Google Business Profile,0,1,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,WEB-Google Paid,6,0,0,0,0,0
2026-05,2026-05-31,"","",Muskegon SL,SL,WEB-Google Search,0,1,0,0,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,RE-Friends/Family,1,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,RE-Hospice,1,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,RE-Hospital,15,0,12,80,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,WE-Online Directory,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,WEB-Bing Search,1,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,WEB-Google Paid,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,WEB-Google Search,9,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC,WEB-Organic Search,3,0,0,0,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC/MC,RE-Hospital,6,0,4,66.67,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC/MC,RE-Sister Community,1,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC/MC,WE-Online Directory,1,0,1,100,0,0
2026-05,2026-05-31,"","",New Albany AW HC,HC/MC,WEB-Google Search,1,0,0,0,0,0
