TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Louisville FH - 2137,15487,,137,Vitality at St. Matthews,Vitality Senior Living  ,120 South Hubbards Lane,Louisville,KY,40207,38.250376,-85.640794,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-06-26,2025-01-01,,3900,4475,4500,5350,,5075,,1250,,,,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,1150,1600,2100,,,,,,,,,,,,,,,,,2500,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.160665,-85.693964","38.250376,-85.640794",19 mins
Louisville FH - 2137,16607,,137,Barton House,Good Works Unlimited,6830 Overlook Drive,Louisville,KY,40241,38.295698,-85.625449,ROOFTOP,AL-MC,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,2026-07-09,,,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.160665,-85.693964","38.295698,-85.625449",21 mins
Louisville FS - 2154,3868,155432,154,Albany Health Care & Rehabilitation Center,,910 W Walnut St,Albany,IN,47230,38.297133,-85.833179,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.297133,-85.833179",27 mins
Louisville FS - 2154,4940,185138,154,Nazareth Home,Sisters of Charity Nazareth,2000 Newburg Road,Louisville,KY,40205,38.219495,-85.710725,ROOFTOP,"AL, AL-MC, HC",True,True,True,False,False,2026-07-07,2025-01-15,5,430,,,,,,,2026-07-07,2025-01-15,,2000,,2400,,,,,,,,2024-09-12,2025-01-15,,370,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1200,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.219495,-85.710725",23 mins
Louisville FS - 2154,4952,185154,154,Home Of The Innocents,,1100 E Market,Louisville,KY,40206,38.25232,-85.73044,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.252320,-85.730440",22 mins
Louisville FS - 2154,5007,185237,154,Signature Healthcare Of Cherokee Park,,2100 Millvale Rd,Louisville,KY,40205,38.231167,-85.685872,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.231167,-85.685872",23 mins
Louisville FS - 2154,3652,155070,154,Green Valley Care Center,Life Care Centers of America,3118 Green Valley Road,New Albany,IN,47150,38.324801,-85.834477,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2026-07-08,2024-01-01,,395,0,355,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-08,2024-01-01,,444,0,374,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.324801,-85.834477",26 mins
Louisville FS - 2154,3697,155165,154,Riverview Village,ASC,586 Eastern Boulevard,Clarksville,IN,47129,38.299247,-85.759455,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2026-07-10,,,279,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.299247,-85.759455",22 mins
Louisville FS - 2154,4003,155668,154,Exceptional Living at Charlestown Place,Exceptional Living Centers,4915 Charlestown Road,New Albany,IN,47150,38.361237,-85.784819,ROOFTOP,"AL, HC, Skilled-M",True,True,False,False,True,2026-07-09,2024-01-01,1,370,,309,0,0,0,370,2026-07-09,2024-01-01,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-09,2024-01-01,1,334,,309,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.361237,-85.784819",23 mins
Louisville FS - 2154,5149,185438,154,Providence Richwood,Providence Healthcare,1012 Richwood Way,La Grange,KY,40031,38.392021,-85.369009,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2026-07-09,,,450,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-09,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,included,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.392021,-85.369009",19 mins
Louisville FS - 2154,5067,185311,154,Signature Healthcare At Rockford Rehab & Wellness,Signature Healthcare,4700 Quinn Drive,Louisville,KY,40216,38.17707,-85.83673,ROOFTOP,HC,True,False,False,False,False,2026-07-07,2020-07-01,5,440,,429,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.177070,-85.836730",30 mins
Louisville FS - 2154,5079,185327,154,Signature Healthcare Of Spencer County,,625 Taylorsville Road,Taylorsville,KY,40071,38.041713,-85.342249,ROOFTOP,HC,True,False,False,False,False,2023-08-09,2024-01-01,,372,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.041713,-85.342249",30 mins
Louisville FS - 2154,5024,185259,154,Rivers Edge Nursing And Rehabilitation Center,,6301 Bass Rd,Prospect,KY,40059,38.35085,-85.62664,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.350850,-85.626640",15 mins
Louisville FS - 2154,5025,185260,154,Little Sisters Of The Poor,,15 Audubon Plaza Dr,Louisville,KY,40217,38.214591,-85.716453,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.214591,-85.716453",25 mins
Louisville FS - 2154,5066,185310,154,The Episcopal Church Home,Episcopal Church Home Inc,7504 Westport Road,Louisville,KY,40222,38.269468,-85.611202,ROOFTOP,"AL, AL-MC, HC, IL",True,True,True,True,False,2023-08-21,2024-01-01,3,392,,,,,,,2023-08-21,2024-01-01,3,6700,,,,,,,,,,2023-08-21,2024-01-01,,8000,,,,,,,2023-08-21,,,,340000,360000,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,8000,,,,,,,,,,,,yes,5000,,,2000,,yes,,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.269468,-85.611202",15 mins
Louisville FS - 2154,4938,185136,154,Wesley Manor,KY Methodist Retirement Home,5012 East Manslick Road,Louisville,KY,40219,38.117552,-85.66265,ROOFTOP,"AL, AL-MC, HC",True,True,True,False,False,2024-09-19,2025-07-01,3,397,,340,,,,,2026-07-07,2025-07-01,3,3932,,5231,9163,,,,,,,2026-07-07,,,6679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.117552,-85.662650",22 mins
Louisville FS - 2154,4939,185137,154,Westminster Terrace,,2116 Beuchel Bank Rd,Louisville,KY,40291,38.18885,-85.64683,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.188850,-85.646830",24 mins
Louisville FS - 2154,3710,155191,154,Westminster Village Kentuckiana,Seacoast Healthcare Systems,2200 Greentree North,Clarksville,IN,47129,38.333501,-85.765703,ROOFTOP,"AL, HC, IL",True,True,False,True,False,2023-01-01,2024-01-01,,300,,250,,,,,2026-07-10,2024-01-01,,,,3985,,,,,700,,,,,,,,,,,,,2026-07-10,2024-01-01,,,,,,,,,1765,2135,2405,,,,700,,,,,,,,,,,,,,,186,320,,,,,,,,,,,,,,,,,,yes,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.333501,-85.765703",23 mins
Louisville FS - 2154,5159,185455,154,Valhallah Post Acute,Providence Group,300 Shelby Station Drive,Louisville,KY,40245,38.237649,-85.491268,ROOFTOP,HC,True,False,False,False,False,2026-07-10,2024-08-07,3,420,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"38.296563,-85.507871","38.237649,-85.491268",11 mins
Louisville FS - 2154,5160,185456,154,Diversicare Of Seneca Place,,3526 Dutchmans Lane,Louisville,KY,40205,38.224118,-85.653085,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.224118,-85.653085",19 mins
Louisville FS - 2154,5165,185464,154,Green Meadows Health Care Center 1,Bedrock HC ,310 Boxwood Run,Mount Washington,KY,40047,38.04083,-85.562026,ROOFTOP,HC,True,False,False,False,False,,,,400,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.040830,-85.562026",31 mins
Louisville FS - 2154,3995,155659,154,Sellersburg Healthcare Center,Communicare,7823 Old Highway 60,Sellersburg,IN,47172,38.379306,-85.765295,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2022-07-13,2023-01-01,3,327,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.379306,-85.765295",21 mins
Louisville FS - 2154,5151,185442,154,Nazareth Home Clifton,Sisters of the Poor,2120 Payne Street,Louisville,KY,40206,38.252275,-85.707355,ROOFTOP,"AL, HC",True,True,False,False,False,2023-08-14,2023-09-01,3,340,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.252275,-85.707355",22 mins
Louisville FS - 2154,4976,185190,154,Baptist Health La Grange,,1025 New Moody Lane,La Grange,KY,40031,38.393948,-85.380788,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.393948,-85.380788",19 mins
Louisville FS - 2154,4032,155697,154,Clark Rehabilitation And Skilled Nursing Center,,517 N Little League Blvd,Clarksville,IN,47129,38.302587,-85.76423,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.302587,-85.764230",22 mins
Louisville FS - 2154,3718,155203,154,Hillcrest Village,,203 Sparks Ave,Jeffersonville,IN,47130,38.281744,-85.749026,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.281744,-85.749026",21 mins
Louisville FS - 2154,5178,185477,154,Signature Healthcare At Sts Mary & Elizabeth Hospi,Signature Health Services; Joe Steier,1850 Bluegrass Avenue,Louisville,KY,40215,38.178037,-85.794099,ROOFTOP,HC,True,False,False,False,False,2021-07-16,2022-07-16,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.178037,-85.794099",29 mins
Louisville FS - 2154,4977,185192,154,St Matthews Care Center,,227 Browns Lane,Louisville,KY,40207,38.250414,-85.645173,ROOFTOP,HC,True,False,False,False,False,2019-07-17,2020-01-01,,290,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.250414,-85.645173",21 mins
Louisville FS - 2154,5052,185290,154,Regency Center,,1550 Raydale Dr,Louisville,KY,40219,38.122448,-85.672194,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.122448,-85.672194",24 mins
Louisville FS - 2154,5059,185300,154,Signature Healthcare At Summerfield Rehab & Wellne,Signature Healthcare,1877 Farnsley Road,Louisville,KY,40216,38.202674,-85.812187,ROOFTOP,HC,True,False,False,False,False,2026-04-01,2020-07-01,5,409,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.202674,-85.812187",30 mins
Louisville FS - 2154,5120,185388,154,Masonic Home Of Louisville,Masonic Homes of Kentucky,240 Masonic Home Drive,Louisville,KY,40041,38.257491,-85.667289,ROOFTOP,"AL, AL-MC, HC, IL, Skilled-M",True,True,True,True,True,2026-07-10,,,440,,,,,,,2026-07-10,,,5500,,,,,,,1750,,,,,,,,,,,,,2026-07-10,,,300000,,,,,,,,,,,,,,,,2026-07-10,,,470,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,Yes,0,0,Yes,2000,,Yes,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.296563,-85.507871","38.257491,-85.667289",25 mins
La Grange - 177,20681,,177,StoryPoint Brownsboro,Common Sail Investment Group,6700 Overlook Drive,Louisville,KY,40241,38.29488,-85.626538,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-06-26,2022-08-01,2,2800,,4000,5110,,,,,,,2026-06-26,,,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,4000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.294880,-85.626538",21 mins
La Grange - 177,5109,185362,177,Providence New Castle,,50 Adams St,New Castle,KY,40050,38.436722,-85.174453,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.436722,-85.174453",19 mins
La Grange - 177,5113,185378,177,Maple Grove Senior Living ,(now MAPLE GROVE Senior Living),711 Frankfort Road,Shelbyville,KY,40065,38.213039,-85.194207,ROOFTOP,AL,False,True,False,False,False,,,,,,,,,,,2026-07-08,2026-01-01,3,3927,,0,0,2795,0,0,700,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,300,450,600,750,900,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.213039,-85.194207",31 mins
La Grange - 177,16613,,177,Vitality Springdale,Vitality,4501 Springdale Road,Louisville,KY,40241,38.311531,-85.586376,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-07-09,2024-01-01,4,4300,4700,5000,7000,,,,750,,,2026-07-09,2024-01-01,4,7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,1050,1575,2100,,,,0,1000,,,,,,,,,,,,1500,,level of care,1500,,yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.311531,-85.586376",19 mins
La Grange - 177,4924,185095,177,Hillcreek Rehabilitation And Care,,3116 Breckenridge Lane,Louisville,KY,40220,38.210371,-85.629145,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.210371,-85.629145",27 mins
La Grange - 177,4958,185165,177,Lyndon Woods Care and Rehab,,1101 Lyndon Lane,Louisville,KY,40222,38.26702,-85.609515,ROOFTOP,HC,True,False,False,False,False,2020-07-29,2021-01-01,,265,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.267020,-85.609515",24 mins
La Grange - 177,4962,185169,177,Signature Healthcare At Jefferson Manor Rehab,Signature,1801 Lynn Way,Louisville,KY,40222,38.277688,-85.616082,ROOFTOP,HC,True,False,False,False,False,2023-08-17,2023-01-01,5,310,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.277688,-85.616082",25 mins
La Grange - 177,15306,,177,Story Point Prospect ,Story Point Senior Living ,6901 Carslaw Court,Prospect,KY,40059,38.341453,-85.620599,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2024-09-16,2025-01-01,3,4200,,4975,7677,,,,1200,,,2024-09-16,2025-01-01,3,5250,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,2062,3897,4254,5846,,,800,1600,2550,,,,,,,,,,,4000,,level of care,4000,,Included,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.341453,-85.620599",21 mins
La Grange - 177,16595,,177,Signature HealthCARE at Jefferson Place,Signature HealthCARE,1705 Herr Lane,Louisville,KY,40222,38.276545,-85.618194,ROOFTOP,HC,True,False,False,False,False,2019-07-18,2019-09-01,5,295,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.276545,-85.618194",24 mins
La Grange - 177,5105,185358,177,Bedford Springs,Clearview Healthcare,50 Shepherd Lane,Bedford,KY,40006,38.5831,-85.320597,ROOFTOP,HC,True,False,False,False,False,2026-07-06,,,395,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.583100,-85.320597",22 mins
La Grange - 177,5099,185349,177,Signature Healthcare At Jefferson Place Rehab & We,Signature Healthcare,1705 Herr Lane,Louisville,KY,40222,38.276552,-85.618206,ROOFTOP,HC,True,False,False,False,False,2024-09-10,2025-01-15,,411,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.276552,-85.618206",24 mins
La Grange - 177,5100,185350,177,Signature Healthcare Of East Louisville,,2529 6 Mile Lane,Louisville,KY,40220,38.208196,-85.586817,ROOFTOP,HC,True,False,False,False,False,2024-09-01,2025-09-01,3,391,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.208196,-85.586817",30 mins
La Grange - 177,5149,185438,177,Providence Richwood,Providence Healthcare,1012 Richwood Way,La Grange,KY,40031,38.392021,-85.369009,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2026-07-09,,,450,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-09,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,included,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"38.395018,-85.375948","38.392021,-85.369009",4 mins
La Grange - 177,5033,185268,177,The Evangelical Lutheran Good Samaritan Society,The Good Samaritan Society,3500 Good Samaritan Way,Jeffersontown,KY,40299,38.197522,-85.564346,ROOFTOP,HC,True,False,False,False,False,2018-09-07,2019-01-01,,253,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.197522,-85.564346",33 mins
La Grange - 177,5044,185281,177,"Friendship Health And Rehabilitation, Llc",Privately Owned ,7400 Friendship Drive,Pewee Valley,KY,40056,38.301971,-85.491328,ROOFTOP,HC,True,False,False,False,False,2020-07-29,2021-01-01,3,294,,262,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.301971,-85.491328",20 mins
La Grange - 177,5085,185333,177,Klondike Center,,3802 Klondike Lane,Louisville,KY,40218,38.207646,-85.638781,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.395018,-85.375948","38.207646,-85.638781",28 mins
