PKDate1,DisplayDept,DisplayPayer,BudgetResidentCensus,ActualResidentCensus,Textbox5,AvailableBeds,AvailableUnits,Budgeted_Occupied_Units,Units_Beds_Occupied,Unit_Bed_Vacancy,ADC,PADC,MTD_MCAdmits,MTD_MCDisch,Prior_MCAdmits,Prior_MCDisch,Licenensed_Beds_Units12,Unlicenensed_Beds_Units8,BudgetResidentCensus1,ActualResidentCensus1,Textbox29,AvailableBeds1,AvailableUnits1,Budgeted_Occupied_Units1,Units_Beds_Occupied1,Unit_Bed_Vacancy1,Textbox98,Textbox101,ADC1,PADC1,MTD_MCAdmits1,MTD_MCDisch1,Prior_MCAdmits1,Prior_MCDisch1,Licenensed_Beds_Units13,Unlicenensed_Beds_Units18,Textbox106,ActualResidentCensus2,Textbox108,AvailableBeds2,AvailableUnits2,Budgeted_Occupied_Units2,Units_Beds_Occupied2,Unit_Bed_Vacancy2,Textbox105,Textbox115,ADC2,PADC2,MTD_MCAdmits2,MTD_MCDisch2,Prior_MCAdmits2,Prior_MCDisch2,Licenensed_Beds_Units14,Unlicenensed_Beds_Units19
07/31/2026,02-HC Legacy,PRIVATE PAY,17,19,2,69,0,64,19,0,19,20,1,0,3,3,19,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,HOSPICE,5,9,4,0,0,0,9,0,8,9,0,2,0,2,9,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,MANAGED CARE,0,1,1,0,0,0,1,0,0,0,1,2,1,0,1,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,MEDICARE,2,1,(1),0,0,0,1,0,1,1,0,0,2,0,1,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,MEDICARE ADVANTAGE,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,MEDICAID,38,36,(2),0,0,0,36,0,35,34,0,1,0,1,36,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,LEGACY - BEDHOLDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,02-HC Legacy,UNOCCUPIED,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,64,67,3,69,0,64,67,2,92.90%,97.10%,65,64,3,5,7,6,69,0,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL,PRIVATE PAY,615,579,(36),0,680,628,579,0,581,573,18,13,33,32,579,0,652,650,(2),0,680,628,621,54,92.37%,91.32%,649,651,21,18,43,48,674,44,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL,MEDICAID,16,20,4,0,0,0,20,0,20,20,0,0,1,3,20,0,652,650,(2),0,680,628,621,54,92.37%,91.32%,649,651,21,18,43,48,674,44,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL,BEDHOLDS,0,24,24,0,0,0,21,0,22,31,2,4,6,12,21,3,652,650,(2),0,680,628,621,54,92.37%,91.32%,649,651,21,18,43,48,674,44,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL,2ND OCCUPANT,22,27,5,0,0,0,1,0,27,26,1,1,3,1,0,27,652,650,(2),0,680,628,621,54,92.37%,91.32%,649,651,21,18,43,48,674,44,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,54,0,0,0,0,0,0,54,14,652,650,(2),0,680,628,621,54,92.37%,91.32%,649,651,21,18,43,48,674,44,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL Legacy,LEGACY - PVT PAY,203,209,6,0,234,206,209,0,212,208,9,8,14,11,209,0,207,221,14,0,234,206,214,20,87.90%,91.45%,223,219,11,10,17,12,234,7,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL Legacy,LEGACY - BEDHOLDS,0,6,6,0,0,0,5,0,6,6,1,1,1,1,5,1,207,221,14,0,234,206,214,20,87.90%,91.45%,223,219,11,10,17,12,234,7,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL Legacy,LEGACY - 2ND OCCUPANT,4,6,2,0,0,0,0,0,6,4,1,1,2,0,0,6,207,221,14,0,234,206,214,20,87.90%,91.45%,223,219,11,10,17,12,234,7,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,207,221,14,0,234,206,214,20,87.90%,91.45%,223,219,11,10,17,12,234,7,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,05-IL,PRIVATE PAY,138,148,10,0,157,138,148,0,149,143,2,1,10,2,120,28,149,172,23,0,157,138,148,9,87.91%,94.27%,174,168,3,2,12,3,127,55,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,05-IL,BEDHOLDS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149,172,23,0,157,138,148,9,87.91%,94.27%,174,168,3,2,12,3,127,55,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,05-IL,2ND OCCUPANT,11,24,13,0,0,0,0,0,25,24,1,1,2,1,0,24,149,172,23,0,157,138,148,9,87.91%,94.27%,174,168,3,2,12,3,127,55,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,3,149,172,23,0,157,138,148,9,87.91%,94.27%,174,168,3,2,12,3,127,55,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,06-SL,PRIVATE PAY,129,119,(10),0,142,128,119,0,117,120,1,3,5,2,94,25,139,133,(6),0,142,128,124,9,90.49%,87.32%,131,131,1,3,8,2,108,34,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,06-SL,BEDHOLDS,0,5,5,0,0,0,5,0,5,3,0,0,2,0,5,0,139,133,(6),0,142,128,124,9,90.49%,87.32%,131,131,1,3,8,2,108,34,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,06-SL,2ND OCCUPANT,10,9,(1),0,0,0,0,0,9,8,0,0,1,0,0,9,139,133,(6),0,142,128,124,9,90.49%,87.32%,131,131,1,3,8,2,108,34,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140
07/31/2026,06-SL,UNOCCUPIED,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,139,133,(6),0,142,128,124,9,90.49%,87.32%,131,131,1,3,8,2,108,34,"2,479","2,541",62,"1,532","1,213","2,432","2,472",271,88.60%,90.05%,"2,529","2,510",318,336,764,702,"2,687",140

division,DisplayDept8,DisplayPayer8,BudgetResidentCensus14,ActualResidentCensus20,Textbox204,AvailableBeds20,AvailableUnits20,Budgeted_Occupied_Units22,Units_Beds_Occupied20,Unit_Bed_Vacancy20,ADC22,PADC22,MTD_MCAdmits22,MTD_MCDisch22,Prior_MCAdmits22,Prior_MCDisch16,Licenensed_Beds_Units34,Unlicenensed_Beds_Units30,BudgetResidentCensus15,ActualResidentCensus21,Textbox207,AvailableBeds21,AvailableUnits21,Budgeted_Occupied_Units23,Units_Beds_Occupied21,Unit_Bed_Vacancy21,Textbox209,Textbox210,ADC23,PADC23,MTD_MCAdmits23,MTD_MCDisch23,Prior_MCAdmits23,Prior_MCDisch22,Licenensed_Beds_Units35,Unlicenensed_Beds_Units31,Textbox262,Textbox263,Textbox264,Textbox265,Textbox266,Textbox267,Textbox268,Textbox269,Textbox270,Textbox271,Textbox272,Textbox273,Textbox274,Textbox275,Textbox276,Textbox277,Textbox278,Textbox279,Textbox211,ActualResidentCensus22,Textbox212,AvailableBeds22,AvailableUnits22,Budgeted_Occupied_Units24,Units_Beds_Occupied22,Unit_Bed_Vacancy22,Textbox213,Textbox216,ADC24,PADC24,MTD_MCAdmits24,MTD_MCDisch24,Prior_MCAdmits24,Prior_MCDisch23,Licenensed_Beds_Units36,Unlicenensed_Beds_Units32
Central South Indiana,01-HC,PRIVATE PAY,86,80,(6),487,0,432,80,0,78,77,7,12,14,31,80,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,HOSPICE,31,19,(12),0,0,0,19,0,19,18,1,1,0,1,19,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,MANAGED CARE,2,2,0,0,0,0,2,0,4,3,7,5,13,10,2,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,MEDICARE,89,83,(6),0,0,0,83,0,89,78,54,41,97,75,83,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,MEDICARE ADVANTAGE,62,82,20,0,0,0,82,0,74,81,49,57,160,139,82,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,MEDICAID,160,170,10,0,0,0,170,0,172,169,8,7,14,14,170,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,BEDHOLDS,0,2,2,0,0,0,2,0,4,2,1,0,1,1,2,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,CONVERSIONS,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,49,0,0,0,0,0,0,49,0,432,439,7,487,0,432,439,49,88.70%,90.14%,440,428,127,124,300,273,488,0,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,03-AL,PRIVATE PAY,177,174,(3),0,197,178,174,0,178,171,13,4,20,13,174,0,183,189,6,0,197,178,183,14,90.43%,92.89%,193,187,14,6,22,16,197,18,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,03-AL,MEDICAID,2,6,4,0,0,0,6,0,6,6,0,0,0,0,6,0,183,189,6,0,197,178,183,14,90.43%,92.89%,193,187,14,6,22,16,197,18,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Central South Indiana,03-AL,BEDHOLDS,0,3,3,0,0,0,3,0,4,3,1,1,2,3,3,0,183,189,6,0,197,178,183,14,90.43%,92.89%,193,187,14,6,22,16,197,18,789,791,2,487,380,781,777,91,90.09%,89.62%,794,780,148,138,328,298,852,42,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
