FacilityName,FacilityCustomerID,BedTypeDescription,LevelofCare,RoomChargeDescription,BasePriceBeginDate,BasePrice,BasePriceChargeBy,PayerBeginDate,PayerName,PayerChargeBy,Proration,RevenueCode,AllowableCharge,AllowablePercent,HospBedHoldRate,HospBedHoldPercent,TherBedHoldRate,TherBedHoldPercent,RevenueAccount,ContractualAccount,CopayContractualAccount
Scenic Hills at the Monastery HC,~18-0303-HC,Compan;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Compan;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Compan;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Studio;A Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,389,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Studio;A Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,389,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Studio;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,379,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,369,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Scenic Hills at the Monastery HC,~18-0303-HC,Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,369,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Shelby Crossing Health Campus HC,~14-0508-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Shelby Crossing Health Campus HC,~14-0508-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Shelby Crossing Health Campus HC,~14-0508-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,589,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
St. Charles Health Campus HC,~18-0108-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,459,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
St. Charles Health Campus HC,~18-0108-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,459,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Stonecroft Health Campus HC,~18-0164-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Stonecroft Health Campus HC,~18-0164-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Stonecroft Health Campus HC,~18-0164-HC,TCU - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,359,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Stonecroft Health Campus HC,~18-0164-HC,TCU - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,359,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Stonecroft Health Campus HC,~18-0164-HC,TCU - Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,649,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Stonecroft Health Campus HC,~18-0164-HC,TCU - Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,649,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Sun Prairie Senior Living HC,~54-0572-HC,Private,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,569,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Sun Prairie Senior Living HC,~54-0572-HC,Private,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,569,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Sun Prairie Senior Living HC,~54-0572-HC,Private - 100 Hall,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Sun Prairie Senior Living HC,~54-0572-HC,Private - 100 Hall,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,Compan;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,Compan;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,Compan;C Vw;B Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,Compan;C Vw;B Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,Compan;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,479,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,Compan;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,479,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Glen HC,~14-0434-HC,MC-Studio;B Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;B Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;B Vw;B Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;B Vw;B Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;B Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;B Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,579,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,569,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Glen HC,~14-0434-HC,MC-Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,569,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Heritage HC,~14-0408-HC,Legacy Lane - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,389,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Heritage HC,~14-0408-HC,Legacy Lane - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,389,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Heritage HC,~14-0408-HC,Legacy Lane - Private Deluxe,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,509,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Heritage HC,~14-0408-HC,Legacy Lane - Private Deluxe,RESPITE - ALMOST HOME - ACTIVE,Room Charge,5/1/2025,509,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Lakes of Monclova HC,~14-0422-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,409,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Lakes of Monclova HC,~14-0422-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,409,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Oaks at Woodfield HC,~14-0505-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,539,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Oaks at Woodfield HC,~14-0505-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,539,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Stu Dlx;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,559,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Stu Dlx;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,559,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,519,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,519,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;B Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,519,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;B Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,519,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,509,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;B Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,509,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,509,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Springs at Stony Brook HC,~14-0175-HC,Legacy-Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,ROOM CHARGE,5/1/2025,509,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Willows at Bellevue HC,~14-0414-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,409,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Bellevue HC,~14-0414-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,409,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Hamburg HC,~14-0146-HC,Legacy Lane - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Willows at Hamburg HC,~14-0146-HC,Legacy Lane - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - W/LOC NEW 2020,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
The Willows at Harrodsburg HC,~14-0187-HC,Compan;A Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,389,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Compan;A Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,389,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Compan;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,389,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Compan;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,389,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;A Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;A Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;B Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;B Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;B Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;B Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;C Vw;A Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Harrodsburg HC,~14-0187-HC,Studio;C Vw;C Loc;B Sz,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,419,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Howell HC,~14-0509-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,579,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Howell HC,~14-0509-HC,Private,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,579,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Okemos HC,~14-0504-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
The Willows at Okemos HC,~14-0504-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Valley View HC,~14-0403-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,379,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Valley View HC,~14-0403-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,379,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Waterford Health Campus HC,~18-0106-HC,Legacy Lane - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,479,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
Waterford Health Campus HC,~18-0106-HC,Legacy Lane - Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,479,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C02-41047,~C02-41047,~C02-41047
Wellbrooke of Kokomo HC,~18-0168-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,379,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Wellbrooke of Kokomo HC,~18-0168-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,379,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Westlake Health Campus HC,~14-0503-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,489,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Westlake Health Campus HC,~14-0503-HC,Companion,RESPITE - ALMOST HOME - ACTIVE,RESPITE - w/LOC 2020,5/1/2025,489,Daily,5/1/2025,Private HCC,Daily,None,,0,100,0,100,0,100,~C01-41047,~C01-41047,~C01-41047
Ashford Place Health Campus AL,~18-0118-AL,Companion,Single Occupant,ROOM CHARGE,5/1/2025,6949,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Ashford Place Health Campus AL,~18-0118-AL,Companion,Single Occupant,ROOM CHARGE,5/1/2025,6949,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Ashford Place Health Campus AL,~18-0118-AL,Studio - Private,Single Occupant,ROOM CHARGE,5/1/2025,5859,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Ashford Place Health Campus AL,~18-0118-AL,Studio - Private,Single Occupant,ROOM CHARGE,5/1/2025,5859,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Aspen Place Health Campus AL,~18-0150-AL,Companion,Single Occupant,ROOM CHARGE,5/1/2025,6139,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Aspen Place Health Campus AL,~18-0150-AL,Companion,Single Occupant,ROOM CHARGE,5/1/2025,6139,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Aspen Place Health Campus AL,~18-0150-AL,Studio - Private,Single Occupant,ROOM CHARGE,5/1/2025,5109,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Aspen Place Health Campus AL,~18-0150-AL,Studio - Private,Single Occupant,ROOM CHARGE,5/1/2025,5109,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Companion,Single Occupant,ROOM CHARGE,5/1/2025,6829,Monthly,5/1/2025,Hospice Private,Monthly,Monthly,,0,100,0,100,0,100,~C04-41013,~C04-41013,~C04-41013
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Companion,Single Occupant,ROOM CHARGE,5/1/2025,6829,Monthly,5/1/2025,Private AL,Monthly,Monthly,,0,100,0,100,0,100,~C04-41013,~C04-41013,~C04-41013
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Private,Single Occupant,ROOM CHARGE,5/1/2025,5999,Monthly,5/1/2025,Hospice Private,Monthly,Monthly,,0,100,0,100,0,100,~C04-41013,~C04-41013,~C04-41013
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Private,Single Occupant,ROOM CHARGE,5/1/2025,5999,Monthly,5/1/2025,Private AL,Monthly,Monthly,,0,100,0,100,0,100,~C04-41013,~C04-41013,~C04-41013
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private,Single Occupant,ROOM CHARGE,5/1/2025,4999,Monthly,5/1/2025,Hospice Private,Monthly,Monthly,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private,Single Occupant,ROOM CHARGE,5/1/2025,4999,Monthly,5/1/2025,Private AL,Monthly,Monthly,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private - End of Hall,Single Occupant,ROOM CHARGE,5/1/2025,4529,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
