Facility Name,BeginDate,EndDate,PayerName,Proration,SpclRate,Amount,Pct,Monthly,HospHold,HospHoldAmount,HospPct,HospHoldMonthly,TherLv,TherLvHoldAmount,TherLvPct,TherLvHoldMonthly,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,3501,0,1,1,3501,0,1,1,3501,0,1,
Waunakee Valley Senior Living AL,1/1/2025,12/31/2025,Private AL,2,1,3212,0,1,1,3212,0,1,1,3212,0,1,
Waunakee Valley Senior Living AL,6/14/2023,,Private AL,3,1,4865,0,1,1,4865,0,1,1,4865,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,2912,0,1,1,2912,0,1,1,2912,0,1,
Waunakee Valley Senior Living AL,1/1/2025,12/31/2025,Private AL,2,1,2672,0,1,1,2672,0,1,1,2672,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,2564,0,1,1,2564,0,1,1,2564,0,1,
Waunakee Valley Senior Living AL,5/1/2025,12/31/2025,Private AL,2,1,2419,0,1,1,2419,0,1,1,2419,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,7207,0,1,1,7207,0,1,1,7207,0,1,
Waunakee Valley Senior Living AL,10/1/2025,12/31/2025,Private AL,2,1,6799,0,1,1,6799,0,1,1,6799,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,3509,0,1,1,3509,0,1,1,3509,0,1,
Waunakee Valley Senior Living AL,5/1/2025,12/31/2025,Private AL,2,1,3219,0,1,1,3219,0,1,1,3219,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,3663,0,1,1,3663,0,1,1,3663,0,1,
Waunakee Valley Senior Living AL,1/1/2025,12/31/2025,Private AL,2,1,3489,0,1,1,3489,0,1,1,3489,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,7207,0,1,1,7207,0,1,1,7207,0,1,
Waunakee Valley Senior Living AL,10/1/2025,12/31/2025,Private AL,2,1,6799,0,1,1,6799,0,1,1,6799,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,4476,0,1,1,4476,0,1,1,4476,0,1,
Waunakee Valley Senior Living AL,1/1/2025,12/31/2025,Private AL,2,1,4106,0,1,1,4106,0,1,1,4106,0,1,
Waunakee Valley Senior Living AL,1/1/2026,12/31/2026,Private AL,2,1,3501,0,1,1,3501,0,1,1,3501,0,1,
Waunakee Valley Senior Living AL,1/1/2025,12/31/2025,Private AL,2,1,3212,0,1,1,3212,0,1,1,3212,0,1,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Hospice Private,1,1,457,0,0,1,457,0,0,1,457,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Hospice Private,1,1,431,0,0,1,431,0,0,1,431,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Hospice Private,1,1,525,0,0,1,525,0,0,1,525,0,0,
Waunakee Valley Senior Living HC,7/25/2025,12/31/2025,Hospice Private,2,1,495,0,0,1,495,0,0,1,495,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,457,0,0,1,457,0,0,1,457,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,431,0,0,1,431,0,0,1,431,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,514,0,0,1,514,0,0,1,514,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,485,0,0,1,485,0,0,1,485,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Hospice Private,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,3/4/2025,12/31/2025,Hospice Private,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Hospice Private,1,1,459,0,0,1,459,0,0,1,459,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,433,0,0,1,433,0,0,1,433,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,514,0,0,1,514,0,0,1,514,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,485,0,0,1,485,0,0,1,485,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,485,0,0,1,485,0,0,1,485,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,514,0,0,1,514,0,0,1,514,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,485,0,0,1,485,0,0,1,485,0,0,
Waunakee Valley Senior Living HC,9/12/2025,12/31/2025,Hospice Private,2,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/6/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,431,0,0,1,431,0,0,1,431,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,525,0,0,1,525,0,0,1,525,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,495,0,0,1,495,0,0,1,495,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living HC,1/1/2025,12/31/2025,Private HCC,1,1,495,0,0,1,495,0,0,1,495,0,0,
Waunakee Valley Senior Living HC,1/1/2026,12/31/2026,Private HCC,1,1,529,0,0,1,529,0,0,1,529,0,0,
Waunakee Valley Senior Living HC,10/1/2025,12/31/2025,Private HCC,1,1,499,0,0,1,499,0,0,1,499,0,0,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2434,0,1,1,2434,0,1,1,2434,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2296,0,1,1,2296,0,1,1,2296,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2434,0,1,1,2434,0,1,1,2434,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2296,0,1,1,2296,0,1,1,2296,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2434,0,1,1,2434,0,1,1,2434,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2296,0,1,1,2296,0,1,1,2296,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,254,0,1,1,254,0,1,1,254,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,240,0,1,1,240,0,1,1,240,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2434,0,1,1,2434,0,1,1,2434,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2296,0,1,1,2296,0,1,1,2296,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2540,0,1,1,2540,0,1,1,2540,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2396,0,1,1,2396,0,1,1,2396,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2434,0,1,1,2434,0,1,1,2434,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2296,0,1,1,2296,0,1,1,2296,0,1,
Waunakee Valley Senior Living IL,1/1/2026,12/31/2026,Private IL,2,1,2434,0,1,1,2434,0,1,1,2434,0,1,
Waunakee Valley Senior Living IL,1/1/2025,12/31/2025,Private IL,2,1,2296,0,1,1,2296,0,1,1,2296,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4336,0,1,1,4336,0,1,1,4336,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,4230,0,1,1,4230,0,1,1,4230,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4201,0,1,1,4201,0,1,1,4201,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5109,0,1,1,5109,0,1,1,5109,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4866,0,1,1,4866,0,1,1,4866,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,7336,0,1,1,7336,0,1,1,7336,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,6987,0,1,1,6987,0,1,1,6987,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4411,0,1,1,4411,0,1,1,4411,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4201,0,1,1,4201,0,1,1,4201,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,3958,0,1,1,3958,0,1,1,3958,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,3631,0,1,1,3631,0,1,1,3631,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,6299,0,1,1,6299,0,1,1,6299,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,7002,0,1,1,7002,0,1,1,7002,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4201,0,1,1,4201,0,1,1,4201,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,3722,0,1,1,3722,0,1,1,3722,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,3722,0,1,1,3722,0,1,1,3722,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,1,1,159,0,0,1,159,0,0,1,159,0,0,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4201,0,1,1,4201,0,1,1,4201,0,1,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,3722,0,1,1,3722,0,1,1,3722,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,1,1,159,0,0,1,159,0,0,1,159,0,0,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,4311,0,1,1,4311,0,1,1,4311,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5012,0,1,1,5012,0,1,1,5012,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4598,0,1,1,4598,0,1,1,4598,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5012,0,1,1,5012,0,1,1,5012,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4598,0,1,1,4598,0,1,1,4598,0,1,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,4311,0,1,1,4311,0,1,1,4311,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5085,0,1,1,5085,0,1,1,5085,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4708,0,1,1,4708,0,1,1,4708,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5085,0,1,1,5085,0,1,1,5085,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4708,0,1,1,4708,0,1,1,4708,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5012,0,1,1,5012,0,1,1,5012,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4598,0,1,1,4598,0,1,1,4598,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5086,0,1,1,5086,0,1,1,5086,0,1,
Wellbrooke of Avon AL,5/1/2025,12/31/2025,Private AL,2,1,4709,0,1,1,4709,0,1,1,4709,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4336,0,1,1,4336,0,1,1,4336,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,9221,0,1,1,9221,0,1,1,9221,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,8699,0,1,1,8699,0,1,1,8699,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5119,0,1,1,5119,0,1,1,5119,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4829,0,1,1,4829,0,1,1,4829,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,6981,0,1,1,6981,0,1,1,6981,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5086,0,1,1,5086,0,1,1,5086,0,1,
Wellbrooke of Avon AL,5/1/2025,12/31/2025,Private AL,2,1,4709,0,1,1,4709,0,1,1,4709,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4336,0,1,1,4336,0,1,1,4336,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4052,0,1,1,4052,0,1,1,4052,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,3958,0,1,1,3958,0,1,1,3958,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,3631,0,1,1,3631,0,1,1,3631,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Hospice Private,2,1,5119,0,1,1,5119,0,1,1,5119,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Hospice Private,2,1,4829,0,1,1,4829,0,1,1,4829,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5084,0,1,1,5084,0,1,1,5084,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4707,0,1,1,4707,0,1,1,4707,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,6/14/2023,,Private AL,3,1,6204,0,1,1,6204,0,1,1,6204,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4411,0,1,1,4411,0,1,1,4411,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4201,0,1,1,4201,0,1,1,4201,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,4303,0,1,1,4303,0,1,1,4303,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,4059,0,1,1,4059,0,1,1,4059,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,6613,0,1,1,6613,0,1,1,6613,0,1,
Wellbrooke of Avon AL,10/1/2025,12/31/2025,Private AL,2,1,6239,0,1,1,6239,0,1,1,6239,0,1,
Wellbrooke of Avon AL,1/1/2026,12/31/2026,Private AL,2,1,5079,0,1,1,5079,0,1,1,5079,0,1,
Wellbrooke of Avon AL,1/1/2025,12/31/2025,Private AL,2,1,4703,0,1,1,4703,0,1,1,4703,0,1,
Wellbrooke of Avon HC,1/1/2025,12/31/2025,Private HCC,1,1,368,0,0,1,368,0,0,1,368,0,0,
Wellbrooke of Avon HC,7/20/2022,,BC/BS OF IN MCR ADV,0,1,400,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,6/14/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/1/2025,12/31/2025,Private HCC,1,1,358,0,0,1,358,0,0,1,358,0,0,
Wellbrooke of Avon HC,8/30/2018,,Medicare A Replacement,0,1,498.44,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/2/2020,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/1/2026,12/31/2026,Private HCC,1,1,381,0,0,1,381,0,0,1,381,0,0,
Wellbrooke of Avon HC,10/1/2025,12/31/2025,Private HCC,1,1,359,0,0,1,359,0,0,1,359,0,0,
Wellbrooke of Avon HC,7/25/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,7/1/2015,,Insurance Per Diem,0,1,242,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,8/1/2018,,Medicare A Replacement,0,1,498.44,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/1/2026,12/31/2026,Hospice Private,1,1,381,0,0,1,381,0,0,1,381,0,0,
Wellbrooke of Avon HC,10/1/2025,12/31/2025,Hospice Private,1,1,359,0,0,1,359,0,0,1,359,0,0,
Wellbrooke of Avon HC,2/6/2015,,Insurance Per Diem,0,1,360,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/24/2017,,Insurance Per Diem,0,1,292.5,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,9/11/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,8/1/2018,,Medicare A Replacement,0,1,498.44,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,7/11/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/11/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/1/2026,12/31/2026,Private HCC,1,1,379,0,0,1,379,0,0,1,379,0,0,
Wellbrooke of Avon HC,1/1/2025,12/31/2025,Private HCC,1,1,358,0,0,1,358,0,0,1,358,0,0,
Wellbrooke of Avon HC,8/30/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,9/10/2018,,MSP-Medicare A,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,12/9/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/23/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/13/2020,,Medicare A Replacement,0,1,300,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/28/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/6/2021,,BC/BS OF IN MCR ADV,0,1,300,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,6/26/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/5/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/27/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,6/28/2022,,BC/BS OF IN MCR ADV,0,1,400,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/26/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/15/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,10/26/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,7/24/2020,,Medicare A Replacement,0,1,300,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/24/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/8/2021,,BC/BS OF IN MCR ADV,0,1,300,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,8/24/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,3/8/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/31/2020,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,6/22/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,2/6/2020,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,7/18/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/12/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/16/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,3/21/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,5/25/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,4/2/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,1/1/2025,12/31/2025,Private HCC,1,1,358,0,0,1,358,0,0,1,358,0,0,
Wellbrooke of Avon HC,4/26/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,6/10/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Wellbrooke of Avon HC,3/7/2019,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
